run,seed,success,cpu_seconds,wall_seconds
1,0,0,70.958600000,70.961219164
2,1,0,70.670160000,70.672030842
3,2,0,70.805533000,70.807914542
4,3,0,70.954219000,70.956213796
5,4,0,70.592344000,70.594268593
6,5,0,70.620949000,70.622899109
7,6,0,70.903669000,70.905727657
8,7,0,70.724618000,70.726723395
9,8,0,70.539163000,70.541614179
10,9,0,70.761109000,70.762996657
11,10,0,70.801268000,70.803146339
12,11,0,70.333510000,70.335669002
13,12,0,70.369428000,70.371179238
14,13,0,70.681753000,70.683619265
15,14,0,70.773780000,70.775682894
16,15,0,70.349360000,70.352174149
17,16,0,70.789097000,70.793752281
18,17,0,70.731713000,70.733728426
19,18,0,70.745741000,70.748082734
20,19,0,70.718352000,70.720427369
